From Date,To Date,PM2.5,PM10,NO2,SO2
24-07-2021 08:00,24-07-2021 16:00,38.43,99.7,40.5,13.3
24-07-2021 16:00,25-07-2021 00:00,44,158.86,52.74,10.59
25-07-2021 00:00,25-07-2021 08:00,29.29,116.52,34.35,11.47
25-07-2021 08:00,25-07-2021 16:00,31.55,99.34,38.91,10.63
25-07-2021 16:00,26-07-2021 00:00,34.8,127.13,40.32,9.37
26-07-2021 00:00,26-07-2021 08:00,16.78,53.87,33.23,9.84
26-07-2021 08:00,26-07-2021 16:00,34.84,95.52,37.14,11.59
26-07-2021 16:00,27-07-2021 00:00,32.79,121.74,40.43,10.3
27-07-2021 00:00,27-07-2021 08:00,20.69,94.34,28.06,9.76
27-07-2021 08:00,27-07-2021 16:00,24.03,90.59,33.13,12.4
27-07-2021 16:00,28-07-2021 00:00,35.22,127.72,42.27,8.17
28-07-2021 00:00,28-07-2021 08:00,26.86,92.83,31.08,8.9
28-07-2021 08:00,28-07-2021 16:00,20.6,78.87,30.52,8.88
28-07-2021 16:00,29-07-2021 00:00,25.07,79.1,36.01,10.33
29-07-2021 00:00,29-07-2021 08:00,24.47,74.4,32.12,11.03
29-07-2021 08:00,29-07-2021 16:00,24.94,72.11,35.42,11
29-07-2021 16:00,30-07-2021 00:00,28.06,69.32,41.46,8.86
30-07-2021 00:00,30-07-2021 08:00,21.39,59.71,35.68,8.4
30-07-2021 08:00,30-07-2021 16:00,27.23,86.42,40.75,9.82
30-07-2021 16:00,31-07-2021 00:00,30.07,105.83,46.81,9.25
31-07-2021 00:00,31-07-2021 08:00,29.48,89.76,37.63,10.39
31-07-2021 08:00,31-07-2021 16:00,26.06,91.06,35.3,10.63
31-07-2021 16:00,01-08-2021 00:00,23.57,95.61,37.08,10.07
01-08-2021 00:00,01-08-2021 08:00,22.24,73.86,33.23,10.51
01-08-2021 08:00,01-08-2021 16:00,24.34,91.1,35.47,10.77
01-08-2021 16:00,02-08-2021 00:00,22.36,92.11,38.43,9.79
02-08-2021 00:00,02-08-2021 08:00,38.33,106.27,38.66,11.67
02-08-2021 08:00,02-08-2021 16:00,22.4,84.7,40.11,8.12
02-08-2021 16:00,03-08-2021 00:00,27.93,123.75,41.8,4.94
03-08-2021 00:00,03-08-2021 08:00,27.81,91.48,36.29,10.37
03-08-2021 08:00,03-08-2021 16:00,23.74,71.35,27.33,7.05
03-08-2021 16:00,04-08-2021 00:00,30.5,109.54,38.38,4.45
04-08-2021 00:00,04-08-2021 08:00,22.83,75.66,34.69,9.78
04-08-2021 08:00,04-08-2021 16:00,28.83,119.93,36.74,10.17
04-08-2021 16:00,05-08-2021 00:00,32.55,134.55,55.45,6.73
05-08-2021 00:00,05-08-2021 08:00,24.03,81.87,36.43,12.18
05-08-2021 08:00,05-08-2021 16:00,31.63,134.07,41.46,15.63
05-08-2021 16:00,06-08-2021 00:00,25.13,94.32,47.64,15.71
06-08-2021 00:00,06-08-2021 08:00,34.17,119.8,33.9,9.9
06-08-2021 08:00,06-08-2021 16:00,18.16,86.56,39.82,13.81
06-08-2021 16:00,07-08-2021 00:00,19.93,66.43,35.55,12.77
07-08-2021 00:00,07-08-2021 08:00,30.62,99.69,34.15,15.72
07-08-2021 08:00,07-08-2021 16:00,28.36,92.11,28.64,11.04
07-08-2021 16:00,08-08-2021 00:00,25.48,82.37,43.57,16.67
08-08-2021 00:00,08-08-2021 08:00,31.65,,39.43,12.09
08-08-2021 08:00,08-08-2021 16:00,23.66,58.92,26.04,12.21
08-08-2021 16:00,09-08-2021 00:00,20.75,50.36,24.88,15.67
09-08-2021 00:00,09-08-2021 08:00,27.65,76.58,26.93,16.39
09-08-2021 08:00,09-08-2021 16:00,25.97,73.07,29.61,16.97
09-08-2021 16:00,10-08-2021 00:00,26.06,84.47,34.57,16.06
10-08-2021 00:00,10-08-2021 08:00,39.77,90.16,35.06,13.35
10-08-2021 08:00,10-08-2021 16:00,35.34,110.03,34.37,18
10-08-2021 16:00,11-08-2021 00:00,45.73,122.9,48.4,16.16
11-08-2021 00:00,11-08-2021 08:00,42.84,97.61,37.02,14.92
11-08-2021 08:00,11-08-2021 16:00,41.68,114.68,32.74,14.31
11-08-2021 16:00,12-08-2021 00:00,36.21,98.17,45.01,9.33
12-08-2021 00:00,12-08-2021 08:00,34.62,110.56,47.48,12.99
12-08-2021 08:00,12-08-2021 16:00,24.61,93.29,15.27,16.55
12-08-2021 16:00,13-08-2021 00:00,27.71,118,50.99,17.87
13-08-2021 00:00,13-08-2021 08:00,,,,
13-08-2021 08:00,13-08-2021 16:00,36.39,84.75,21.18,13.82
13-08-2021 16:00,14-08-2021 00:00,17.9,56.83,40.91,14.75
14-08-2021 00:00,14-08-2021 08:00,,76.53,39.8,17.89
14-08-2021 08:00,14-08-2021 16:00,29.88,74.9,20.46,16.39
14-08-2021 16:00,15-08-2021 00:00,22.87,62.8,39.67,16.38
15-08-2021 00:00,15-08-2021 08:00,29.34,77.59,51.2,17.36
15-08-2021 08:00,15-08-2021 16:00,32.83,86.77,23.62,14.76
15-08-2021 16:00,16-08-2021 00:00,25.55,72.9,47.49,16.06
16-08-2021 00:00,16-08-2021 08:00,26.77,85.33,50.98,13.28
16-08-2021 08:00,16-08-2021 16:00,42.13,79.27,39.28,12.23
16-08-2021 16:00,17-08-2021 00:00,30.13,73.68,42.92,12.17
17-08-2021 00:00,17-08-2021 08:00,29.17,75,35.04,14.13
17-08-2021 08:00,17-08-2021 16:00,42.08,82.21,34.88,14.34
17-08-2021 16:00,18-08-2021 00:00,40.42,134.92,36.75,8.96
18-08-2021 00:00,18-08-2021 08:00,,,,
18-08-2021 08:00,18-08-2021 16:00,37.42,104.42,38.11,19.16
18-08-2021 16:00,19-08-2021 00:00,27.48,87.45,37.11,16.39
19-08-2021 00:00,19-08-2021 08:00,15.57,58.43,29.51,17.16
19-08-2021 08:00,19-08-2021 16:00,31.5,79.82,44.95,14.29
19-08-2021 16:00,20-08-2021 00:00,29.89,87.59,46.21,13.24
20-08-2021 00:00,20-08-2021 08:00,22.1,73.63,37.53,14.25
20-08-2021 08:00,20-08-2021 16:00,29,58.07,37.37,12.53
20-08-2021 16:00,21-08-2021 00:00,43.5,140.18,53.98,11.69
21-08-2021 00:00,21-08-2021 08:00,32.31,72.62,41.47,12.92
21-08-2021 08:00,21-08-2021 16:00,17.9,42.61,18.51,15.39
21-08-2021 16:00,22-08-2021 00:00,17.67,47.12,37.77,17.51
22-08-2021 00:00,22-08-2021 08:00,22.79,61.86,32.84,14.95
22-08-2021 08:00,22-08-2021 16:00,19.72,57.38,25.18,15.52
22-08-2021 16:00,23-08-2021 00:00,14.43,46.39,28.39,17.45
23-08-2021 00:00,23-08-2021 08:00,16.07,53.7,31.1,17.37
23-08-2021 08:00,23-08-2021 16:00,25.52,73.38,32.01,16.9
23-08-2021 16:00,24-08-2021 00:00,22.54,95.54,34.19,16.32
24-08-2021 00:00,24-08-2021 08:00,26.38,57.69,28.65,15.8
24-08-2021 08:00,24-08-2021 16:00,40.17,104.9,35.57,15.84
24-08-2021 16:00,25-08-2021 00:00,37.92,115.85,39.71,13.4
25-08-2021 00:00,25-08-2021 08:00,50.07,92.66,33.12,15.33
25-08-2021 08:00,25-08-2021 16:00,74.37,117.37,36.45,16.22
25-08-2021 16:00,26-08-2021 00:00,30.16,64.94,55.54,16.75
26-08-2021 00:00,26-08-2021 08:00,26.78,61.44,39.1,13.6
26-08-2021 08:00,26-08-2021 16:00,97.67,99.8,34.79,14.85
26-08-2021 16:00,27-08-2021 00:00,30.67,131.73,59.09,7.94
27-08-2021 00:00,27-08-2021 08:00,37.48,140.9,67.31,14.83
27-08-2021 08:00,27-08-2021 16:00,57.45,158.28,53.79,12.55
27-08-2021 16:00,28-08-2021 00:00,32.07,55.39,60.54,9.42
28-08-2021 00:00,28-08-2021 08:00,43.74,96.65,44.17,12.63
28-08-2021 08:00,28-08-2021 16:00,40.68,105.06,33.86,16.36
28-08-2021 16:00,29-08-2021 00:00,38.86,108.9,55.58,14.74
29-08-2021 00:00,29-08-2021 08:00,45.41,116.17,46.59,13.72
29-08-2021 08:00,29-08-2021 16:00,38.79,89.72,21.08,15.46
29-08-2021 16:00,30-08-2021 00:00,34.54,78.07,35.04,15.11
30-08-2021 00:00,30-08-2021 08:00,36.1,85.34,40.83,13.57
30-08-2021 08:00,30-08-2021 16:00,20.75,35.31,15.07,8.38
30-08-2021 16:00,31-08-2021 00:00,6.24,27.24,12.19,15.99
31-08-2021 00:00,31-08-2021 08:00,23.19,58.46,43.08,17.15
31-08-2021 08:00,31-08-2021 16:00,12.07,28.68,16.23,13.8
31-08-2021 16:00,01-09-2021 00:00,13.1,34.86,33.58,14.06
01-09-2021 00:00,01-09-2021 08:00,33.31,111.86,50.48,13.57
01-09-2021 08:00,01-09-2021 16:00,11.71,47.81,15.81,12.35
01-09-2021 16:00,02-09-2021 00:00,15.04,42.07,19.89,15.96
02-09-2021 00:00,02-09-2021 08:00,23.26,102.89,36.24,17.09
02-09-2021 08:00,02-09-2021 16:00,18.79,43.62,11.25,16.23
02-09-2021 16:00,03-09-2021 00:00,10.68,28.35,15.31,15.85
03-09-2021 00:00,03-09-2021 08:00,29.41,120.93,38.81,16.51
03-09-2021 08:00,03-09-2021 16:00,14.66,48.59,14.71,14.4
03-09-2021 16:00,04-09-2021 00:00,9.9,35.66,19.93,16.74
04-09-2021 00:00,04-09-2021 08:00,28.7,135.07,36.66,16.97
04-09-2021 08:00,04-09-2021 16:00,21.96,64.75,16.87,16.13
04-09-2021 16:00,05-09-2021 00:00,28.75,72.68,32.76,16.09
05-09-2021 00:00,05-09-2021 08:00,22.07,72.68,36.02,18.04
05-09-2021 08:00,05-09-2021 16:00,22.29,54.82,13.18,17.91
05-09-2021 16:00,06-09-2021 00:00,21.04,36.11,39.36,18.39
06-09-2021 00:00,06-09-2021 08:00,8.52,24.72,33.79,15.29
06-09-2021 08:00,06-09-2021 16:00,21.28,49.69,44.08,16.06
06-09-2021 16:00,07-09-2021 00:00,11.83,23.38,38.27,16.05
07-09-2021 00:00,07-09-2021 08:00,9.79,28.38,33.79,16.26
07-09-2021 08:00,07-09-2021 16:00,23.14,74.83,38.02,16.44
07-09-2021 16:00,08-09-2021 00:00,18.67,75.87,40.91,14.65
08-09-2021 00:00,08-09-2021 08:00,15.75,35.71,42.37,13.5
08-09-2021 08:00,08-09-2021 16:00,19,45.52,43.82,13.91
08-09-2021 16:00,09-09-2021 00:00,30.2,149.6,52.36,13.59
09-09-2021 00:00,09-09-2021 08:00,19.32,84.58,47.28,16.24
09-09-2021 08:00,09-09-2021 16:00,18.06,62.42,31.23,12.01
09-09-2021 16:00,10-09-2021 00:00,27.29,103.16,57.05,14.73
10-09-2021 00:00,10-09-2021 08:00,17.66,36.83,30.99,14.52
10-09-2021 08:00,10-09-2021 16:00,27.37,74.67,31.45,15.19
10-09-2021 16:00,11-09-2021 00:00,18.07,44.52,37.58,16.21
11-09-2021 00:00,11-09-2021 08:00,14.96,36.61,27.5,15.52
11-09-2021 08:00,11-09-2021 16:00,21.54,66.18,34.2,17.46
11-09-2021 16:00,12-09-2021 00:00,20.35,48.52,33.95,13.9
12-09-2021 00:00,12-09-2021 08:00,13.1,39.16,25.41,16.48
12-09-2021 08:00,12-09-2021 16:00,20.73,43.4,32.77,16.97
12-09-2021 16:00,13-09-2021 00:00,22.33,67.1,38.34,16.54
13-09-2021 00:00,13-09-2021 08:00,16.47,48.09,30.83,17.2
13-09-2021 08:00,13-09-2021 16:00,23.04,65.19,34.08,16.46
13-09-2021 16:00,14-09-2021 00:00,11.74,76.86,33.28,15.34
14-09-2021 00:00,14-09-2021 08:00,13.93,65.07,26.36,17.88
14-09-2021 08:00,14-09-2021 16:00,21,113.9,30.55,17.76
14-09-2021 16:00,15-09-2021 00:00,32.53,183.67,37.96,16.4
15-09-2021 00:00,15-09-2021 08:00,16.75,71.38,29.58,17.58
15-09-2021 08:00,15-09-2021 16:00,25.06,98.55,40.96,14.07
15-09-2021 16:00,16-09-2021 00:00,33.25,161.36,43.29,12.27
16-09-2021 00:00,16-09-2021 08:00,23.9,120.77,36.72,13.48
16-09-2021 08:00,16-09-2021 16:00,27.07,99.5,22.33,13.96
16-09-2021 16:00,17-09-2021 00:00,34.46,109.36,52.37,12.52
17-09-2021 00:00,17-09-2021 08:00,47.83,136.28,37.76,14.59
17-09-2021 08:00,17-09-2021 16:00,37.25,140.84,28.92,14.24
17-09-2021 16:00,18-09-2021 00:00,27.26,101.7,45.31,15.28
18-09-2021 00:00,18-09-2021 08:00,30.44,117.41,51.09,11.64
18-09-2021 08:00,18-09-2021 16:00,41.03,160.43,32.62,12.27
18-09-2021 16:00,19-09-2021 00:00,31.8,116.27,70.65,9.91
19-09-2021 00:00,19-09-2021 08:00,37.48,98.65,50.51,18.35
19-09-2021 08:00,19-09-2021 16:00,43.61,119.96,41.4,16.55
19-09-2021 16:00,20-09-2021 00:00,22.87,73.07,41.07,16.67
20-09-2021 00:00,20-09-2021 08:00,38.65,146.13,52.1,11.1
20-09-2021 08:00,20-09-2021 16:00,62.07,170.07,47.6,8.9
20-09-2021 16:00,21-09-2021 00:00,41.93,136.67,53.03,12.45
21-09-2021 00:00,21-09-2021 08:00,54.94,133.29,43.78,12.44
21-09-2021 08:00,21-09-2021 16:00,26.23,79.93,37.65,17.49
21-09-2021 16:00,22-09-2021 00:00,43.38,170.9,34.82,14.5
22-09-2021 00:00,22-09-2021 08:00,32.4,78.77,32.06,15.55
22-09-2021 08:00,22-09-2021 16:00,36.84,98.58,28.7,16.5
22-09-2021 16:00,23-09-2021 00:00,26.32,96.18,28.81,14.73
23-09-2021 00:00,23-09-2021 08:00,23.24,61.93,27.22,17.36
23-09-2021 08:00,23-09-2021 16:00,24.88,73.22,18.7,15.89
23-09-2021 16:00,24-09-2021 00:00,26.68,83.86,31.8,15.75
24-09-2021 00:00,24-09-2021 08:00,26.5,61.97,29.28,15.76
24-09-2021 08:00,24-09-2021 16:00,29.77,69.48,20.34,16.71
24-09-2021 16:00,25-09-2021 00:00,18.89,48.54,40.08,15.74
25-09-2021 00:00,25-09-2021 08:00,31.67,91.87,53.29,14.56
25-09-2021 08:00,25-09-2021 16:00,25.74,69.9,31.11,17.21
25-09-2021 16:00,26-09-2021 00:00,22.84,77.32,62.49,14.29
26-09-2021 00:00,26-09-2021 08:00,32.94,149.42,50.67,5.37
26-09-2021 08:00,26-09-2021 16:00,45.74,97.7,70.36,9.23
26-09-2021 16:00,27-09-2021 00:00,20.77,38.71,36.66,10.97
27-09-2021 00:00,27-09-2021 08:00,6.54,32.05,22.11,13.37
27-09-2021 08:00,27-09-2021 16:00,6.36,24.78,23.2,20.11
27-09-2021 16:00,28-09-2021 00:00,12.46,50.97,26.73,14.37
28-09-2021 00:00,28-09-2021 08:00,16.27,62.25,44.35,13.39
28-09-2021 08:00,28-09-2021 16:00,30.03,50.75,69.93,6.61
28-09-2021 16:00,29-09-2021 00:00,37.6,81.37,72.7,9.48
29-09-2021 00:00,29-09-2021 08:00,33.97,97.83,53.35,2.74
29-09-2021 08:00,29-09-2021 16:00,37.41,97.21,34.57,9.82
29-09-2021 16:00,30-09-2021 00:00,38.35,117.23,63.78,12.44
30-09-2021 00:00,30-09-2021 08:00,49.62,182.59,54.37,5.38
30-09-2021 08:00,30-09-2021 16:00,18.74,56.81,13.93,7.65
30-09-2021 16:00,01-10-2021 00:00,8.03,27.83,16.77,14.19
01-10-2021 00:00,01-10-2021 08:00,21.77,142.1,32,11.58
01-10-2021 08:00,01-10-2021 16:00,5.3,18.61,8.61,10.44
01-10-2021 16:00,02-10-2021 00:00,1.4,10.73,8.19,13.48
02-10-2021 00:00,02-10-2021 08:00,20.25,101.04,32.68,14.3
02-10-2021 08:00,02-10-2021 16:00,13,40.41,13.25,13.38
02-10-2021 16:00,03-10-2021 00:00,1,20.21,7.28,14.73
03-10-2021 00:00,03-10-2021 08:00,10.17,58.28,25.17,13.36
03-10-2021 08:00,03-10-2021 16:00,6.71,27.38,9.12,14.21
03-10-2021 16:00,04-10-2021 00:00,14.57,,28.24,14.83
04-10-2021 00:00,04-10-2021 08:00,19.54,,34.06,8.25
04-10-2021 08:00,04-10-2021 16:00,20.52,21,18.37,9.38
04-10-2021 16:00,05-10-2021 00:00,8.19,49.59,20.83,10.04
05-10-2021 00:00,05-10-2021 08:00,32.47,176.3,43.39,6.43
05-10-2021 08:00,05-10-2021 16:00,9.67,24.31,11.14,9.97
05-10-2021 16:00,06-10-2021 00:00,1.5,16.08,8.56,13.38
06-10-2021 00:00,06-10-2021 08:00,1.86,10.96,10.89,13.81
06-10-2021 08:00,06-10-2021 16:00,1.71,10.93,5.9,19.11
06-10-2021 16:00,07-10-2021 00:00,2.6,10.86,9.33,13.86
07-10-2021 00:00,07-10-2021 08:00,17.7,113.48,37.71,11.59
07-10-2021 08:00,07-10-2021 16:00,7.38,24.95,9.34,9.81
07-10-2021 16:00,08-10-2021 00:00,6.66,28.97,18.97,12.63
08-10-2021 00:00,08-10-2021 08:00,8.59,62.38,29.28,11.29
08-10-2021 08:00,08-10-2021 16:00,15.93,59.26,19.24,10.68
08-10-2021 16:00,09-10-2021 00:00,38.3,137.63,61.88,5.65
09-10-2021 00:00,09-10-2021 08:00,42.23,137.27,51.68,4.43
09-10-2021 08:00,09-10-2021 16:00,40.06,89.81,18.13,7.78
09-10-2021 16:00,10-10-2021 00:00,44.71,116.14,67.27,12.16
10-10-2021 00:00,10-10-2021 08:00,66.47,212.63,71.53,7.73
10-10-2021 08:00,10-10-2021 16:00,56.87,115.77,20.34,6.61
10-10-2021 16:00,11-10-2021 00:00,66.9,133.66,40,11.9
11-10-2021 00:00,11-10-2021 08:00,80.53,205.7,58.66,10.61
11-10-2021 08:00,11-10-2021 16:00,65.88,143.72,21.8,11.4
11-10-2021 16:00,12-10-2021 00:00,63.38,137.86,42.9,12.35
12-10-2021 00:00,12-10-2021 08:00,96.63,258.27,70.71,11.44
12-10-2021 08:00,12-10-2021 16:00,85.38,181.17,42.5,5.89
12-10-2021 16:00,13-10-2021 00:00,96.5,181.31,55.83,10.15
13-10-2021 00:00,13-10-2021 08:00,127.97,326.45,77.34,9.11
13-10-2021 08:00,13-10-2021 16:00,104.4,225.2,40.88,11.55
13-10-2021 16:00,14-10-2021 00:00,83.52,153.63,37.21,11.06
14-10-2021 00:00,14-10-2021 08:00,96.13,251.63,69.75,10.61
14-10-2021 08:00,14-10-2021 16:00,84.48,180.76,55.09,6.37
14-10-2021 16:00,15-10-2021 00:00,77.93,183.75,78.28,11.23
15-10-2021 00:00,15-10-2021 08:00,113,191.2,43.27,7.09
15-10-2021 08:00,15-10-2021 16:00,57.45,77.68,41.25,11.47
15-10-2021 16:00,16-10-2021 00:00,12.21,27.79,22.38,14.54
16-10-2021 00:00,16-10-2021 08:00,6.17,24,9.18,13.69
16-10-2021 08:00,16-10-2021 16:00,5.38,20.32,6.23,13.54
16-10-2021 16:00,17-10-2021 00:00,23.74,45.94,23.47,16.33
17-10-2021 00:00,17-10-2021 08:00,49.11,100.07,62.67,10.74
17-10-2021 08:00,17-10-2021 16:00,58.36,118.25,22.48,4.78
17-10-2021 16:00,18-10-2021 00:00,29.93,68.17,25.06,13.66
18-10-2021 00:00,18-10-2021 08:00,29.63,72.23,39.7,11.21
18-10-2021 08:00,18-10-2021 16:00,24.83,61.1,18.97,11.87
18-10-2021 16:00,19-10-2021 00:00,22.83,61.37,34.19,14.45
19-10-2021 00:00,19-10-2021 08:00,52.13,121.87,42.77,10.01
19-10-2021 08:00,19-10-2021 16:00,65.31,146.72,33.3,9.5
19-10-2021 16:00,20-10-2021 00:00,34.2,102.6,71.08,9.04
20-10-2021 00:00,20-10-2021 08:00,75.31,253.44,69.22,6.62
20-10-2021 08:00,20-10-2021 16:00,69.41,131.91,56.17,7.35
20-10-2021 16:00,21-10-2021 00:00,109.07,226.56,117.88,9.17
21-10-2021 00:00,21-10-2021 08:00,99.48,202.59,60.17,4.68
21-10-2021 08:00,21-10-2021 16:00,60.65,117.45,24.31,8.36
21-10-2021 16:00,22-10-2021 00:00,44.41,91.63,38.79,13.57
22-10-2021 00:00,22-10-2021 08:00,78.75,179.68,56.99,7.42
22-10-2021 08:00,22-10-2021 16:00,60.86,116.52,24.72,12.31
22-10-2021 16:00,23-10-2021 00:00,50.11,78.64,32.88,9.54
23-10-2021 00:00,23-10-2021 08:00,47.67,182.07,43.1,11.83
23-10-2021 08:00,23-10-2021 16:00,21.97,52.77,14.01,13.21
23-10-2021 16:00,24-10-2021 00:00,37.04,78.14,35.09,14.1
24-10-2021 00:00,24-10-2021 08:00,39.06,86.87,30.1,13.41
24-10-2021 08:00,24-10-2021 16:00,44.23,90.52,8.62,13.43
24-10-2021 16:00,25-10-2021 00:00,47.7,121.73,27.58,9.73
25-10-2021 00:00,25-10-2021 08:00,59.83,193.2,50.88,13.2
25-10-2021 08:00,25-10-2021 16:00,44.9,152.52,15.69,11.68
25-10-2021 16:00,26-10-2021 00:00,46.83,150.52,61.6,
26-10-2021 00:00,26-10-2021 08:00,66.48,289.74,64.12,11.58
26-10-2021 08:00,26-10-2021 16:00,47,128.07,26.27,9.16
26-10-2021 16:00,27-10-2021 00:00,48.9,106.59,24.1,4.1
27-10-2021 00:00,27-10-2021 08:00,51.27,100.57,20.21,14.64
27-10-2021 08:00,27-10-2021 16:00,53.21,109.72,20.91,14.12
27-10-2021 16:00,28-10-2021 00:00,65.68,116.86,15.45,11.25
28-10-2021 00:00,28-10-2021 08:00,68.2,113.7,14.17,13.83
28-10-2021 08:00,28-10-2021 16:00,71.17,139.28,16.11,13.5
28-10-2021 16:00,29-10-2021 00:00,61.07,108.72,10.43,14.41
29-10-2021 00:00,29-10-2021 08:00,56.87,97.13,11.72,14.64
29-10-2021 08:00,29-10-2021 16:00,41.55,79.14,11.42,13.63
29-10-2021 16:00,30-10-2021 00:00,5.24,22.55,18.55,13.68
30-10-2021 00:00,30-10-2021 08:00,3.26,11.13,7.78,14.75
30-10-2021 08:00,30-10-2021 16:00,12,26.93,8.28,14.71
30-10-2021 16:00,31-10-2021 00:00,20.06,50.45,19.12,4.15
31-10-2021 00:00,31-10-2021 08:00,34.39,67.86,13.96,23.61
31-10-2021 08:00,31-10-2021 16:00,43.83,82.47,13.37,24.91
31-10-2021 16:00,01-11-2021 00:00,33.47,62.87,26.64,22.56
01-11-2021 00:00,01-11-2021 08:00,47.5,83.47,14.1,23.17
01-11-2021 08:00,01-11-2021 16:00,46.64,86.05,12.98,21.04
01-11-2021 16:00,02-11-2021 00:00,32.56,57.63,13.86,26.52
02-11-2021 00:00,02-11-2021 08:00,23.3,42.04,9.27,19.85
02-11-2021 08:00,02-11-2021 16:00,12.5,26.07,14.99,24.18
02-11-2021 16:00,03-11-2021 00:00,12.96,28.63,16.25,23.77
03-11-2021 00:00,03-11-2021 08:00,31.38,50.25,10.72,25.04
03-11-2021 08:00,03-11-2021 16:00,27.19,54.71,14.54,24.99
03-11-2021 16:00,04-11-2021 00:00,23.52,38.16,38.42,23.49
04-11-2021 00:00,04-11-2021 08:00,35.31,50.97,10.49,25.22
04-11-2021 08:00,04-11-2021 16:00,44.24,72.14,13.98,25.28
04-11-2021 16:00,05-11-2021 00:00,125.55,166.68,41.64,80.56
05-11-2021 00:00,05-11-2021 08:00,41.47,68.9,11.3,15.93
05-11-2021 08:00,05-11-2021 16:00,53.86,94.11,19.66,20.54
05-11-2021 16:00,06-11-2021 00:00,71.53,122.47,18.81,19.44
06-11-2021 00:00,06-11-2021 08:00,80.03,127.27,19.34,24.09
06-11-2021 08:00,06-11-2021 16:00,80.03,131.78,17.35,17.34
06-11-2021 16:00,07-11-2021 00:00,86.93,141.68,22.76,14.91
07-11-2021 00:00,07-11-2021 08:00,73.55,121.61,20.31,17.7
07-11-2021 08:00,07-11-2021 16:00,72.92,127,17.28,17.62
07-11-2021 16:00,08-11-2021 00:00,77.52,148,55.69,17.1
08-11-2021 00:00,08-11-2021 08:00,60.56,115.69,20.59,14.71
08-11-2021 08:00,08-11-2021 16:00,58.14,124.03,16.48,17.98
08-11-2021 16:00,09-11-2021 00:00,89.23,162.96,47.13,17.34
09-11-2021 00:00,09-11-2021 08:00,67.48,133.68,36.65,16.11
09-11-2021 08:00,09-11-2021 16:00,103.25,133.32,23.61,16.97
09-11-2021 16:00,10-11-2021 00:00,72.6,132.57,19.05,18.08
10-11-2021 00:00,10-11-2021 08:00,82.6,137.57,13.88,17.63
10-11-2021 08:00,10-11-2021 16:00,101.77,152.12,20.47,17.79
10-11-2021 16:00,11-11-2021 00:00,72.1,138.65,20.59,16.47
11-11-2021 00:00,11-11-2021 08:00,69.16,118.29,14.53,18.52
11-11-2021 08:00,11-11-2021 16:00,52.63,76.93,24.44,16.53
11-11-2021 16:00,12-11-2021 00:00,36.72,52.72,23.44,15.93
12-11-2021 00:00,12-11-2021 08:00,21.8,31.1,10.43,18.01
12-11-2021 08:00,12-11-2021 16:00,17.44,23.81,22.57,18.79
12-11-2021 16:00,13-11-2021 00:00,10.54,17,22.8,15.66
13-11-2021 00:00,13-11-2021 08:00,14.5,7,18.03,17.76
13-11-2021 08:00,13-11-2021 16:00,11.91,17.96,15.52,17.53
13-11-2021 16:00,14-11-2021 00:00,10.79,29.03,29.54,16.63
14-11-2021 00:00,14-11-2021 08:00,5.07,12.72,15.72,17.92
14-11-2021 08:00,14-11-2021 16:00,6.33,11.93,10.75,16.94
14-11-2021 16:00,15-11-2021 00:00,,38.87,25.49,15.9
15-11-2021 00:00,15-11-2021 08:00,,19.68,15.6,18.14
15-11-2021 08:00,15-11-2021 16:00,5.55,19.23,9.4,16.71
15-11-2021 16:00,16-11-2021 00:00,11,34.06,17.52,16.34
16-11-2021 00:00,16-11-2021 08:00,12.22,29.48,24.19,16.6
16-11-2021 08:00,16-11-2021 16:00,16.3,33.4,16.21,16.35
16-11-2021 16:00,17-11-2021 00:00,23.86,33,12.68,17.72
17-11-2021 00:00,17-11-2021 08:00,32,33,9.7,18.71
17-11-2021 08:00,17-11-2021 16:00,41.36,72.08,13.07,17.45
17-11-2021 16:00,18-11-2021 00:00,63.06,101.61,10.07,16.94
18-11-2021 00:00,18-11-2021 08:00,75.33,105.4,10.49,19.36
18-11-2021 08:00,18-11-2021 16:00,69.07,108.46,21.5,17.64
18-11-2021 16:00,19-11-2021 00:00,97.23,157.77,31.18,14.71
19-11-2021 00:00,19-11-2021 08:00,71.94,107.16,10.42,16.59
19-11-2021 08:00,19-11-2021 16:00,56.14,82.45,27.31,16.84
19-11-2021 16:00,20-11-2021 00:00,48.75,69.43,27.94,15.77
20-11-2021 00:00,20-11-2021 08:00,38.88,55.81,13.77,17.01
20-11-2021 08:00,20-11-2021 16:00,37.65,56.97,32.46,17.57
20-11-2021 16:00,21-11-2021 00:00,28.97,51.17,16.1,17.23
21-11-2021 00:00,21-11-2021 08:00,34.03,58.93,14.54,18.01
21-11-2021 08:00,21-11-2021 16:00,13.5,33.9,7.42,17.39
21-11-2021 16:00,22-11-2021 00:00,24.55,46.79,28.51,17.32
22-11-2021 00:00,22-11-2021 08:00,45.65,142.29,57.69,15.54
22-11-2021 08:00,22-11-2021 16:00,18.41,51.14,10.69,12.53
22-11-2021 16:00,23-11-2021 00:00,20.1,41.34,19.08,17.07
23-11-2021 00:00,23-11-2021 08:00,37.35,144.29,44.12,15.2
23-11-2021 08:00,23-11-2021 16:00,33.57,90.86,24.42,15
23-11-2021 16:00,24-11-2021 00:00,13.93,33,14.24,15.92
24-11-2021 00:00,24-11-2021 08:00,15.79,33.79,14.4,16.28
24-11-2021 08:00,24-11-2021 16:00,30.2,58,12.96,15.88
